metric_name_1,metric_name_2,metric_name_3,metric_name_4,type,sub_type,value
Tamil Nadu,Administration,Vendor,01-11-16,tat_sum,TAT Intw schedule to intw selected,0
Tamil Nadu,Administration,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,3
Tamil Nadu,Support,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,43
Tamil Nadu,Support,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,30
Tamil Nadu,Credit,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,19
Tamil Nadu,Credit,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,38
Tamil Nadu,Credit,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,32
Telangana,Corporate,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,4
Telangana,Corporate,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,31
Telangana,Corporate,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,7
Telangana,IT,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,12
Telangana,IT,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,0
Telangana,CSO,Vendor,01-12-16,tat_sum,TAT Intw schedule to intw selected,4
Telangana,CSO,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,64
Telangana,CSO,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,210
Telangana,RM,Vendor,01-12-16,tat_sum,TAT Intw schedule to intw selected,8
Telangana,RM,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,38
Telangana,RM,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,17
Telangana,RM,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,3
Telangana,BD,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,126
Telangana,BD,Vendor,01-11-16,tat_sum,TAT Intw schedule to intw selected,104
Telangana,BD,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,83
Telangana,BD,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,43
Telangana,BD,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,65
Telangana,BD,Employee Referral,01-11-16,tat_sum,TAT Intw schedule to intw selected,2
Telangana,Operations,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,14
Telangana,Administration,Vendor,01-11-16,tat_sum,TAT Intw schedule to intw selected,0
Telangana,Administration,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,138
Telangana,Finance,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,16
Telangana,Finance,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,67
Telangana,Finance,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,3
Telangana,Support,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,62
Telangana,Support,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,138
Telangana,Support,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,14
Telangana,Credit,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,85
Telangana,Credit,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,63
Telangana,Credit,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
Tripura,CSO,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,0
Tripura,CSO,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,33
Uttar Pradesh,HR,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,0
Uttar Pradesh,HR,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,2
Uttar Pradesh,Corporate,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,10
Uttar Pradesh,Corporate,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,29
Uttar Pradesh,Corporate,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
Uttar Pradesh,IT,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,1
Uttar Pradesh,IT,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,1
Uttar Pradesh,CSO,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,11
Uttar Pradesh,CSO,Vendor,01-11-16,tat_sum,TAT Intw schedule to intw selected,23
Uttar Pradesh,CSO,Vendor,01-12-16,tat_sum,TAT Intw schedule to intw selected,4
Uttar Pradesh,CSO,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,250
Uttar Pradesh,CSO,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,382
Uttar Pradesh,CSO,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,201
Uttar Pradesh,CSO,Career Page,01-11-16,tat_sum,TAT Intw schedule to intw selected,3
Uttar Pradesh,RM,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,8
Uttar Pradesh,RM,Vendor,01-11-16,tat_sum,TAT Intw schedule to intw selected,41
Uttar Pradesh,RM,Vendor,01-12-16,tat_sum,TAT Intw schedule to intw selected,9
Uttar Pradesh,RM,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,69
Uttar Pradesh,RM,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,49
Uttar Pradesh,RM,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,1
Uttar Pradesh,RM,Job Portal,01-11-16,tat_sum,TAT Intw schedule to intw selected,1
Uttar Pradesh,BD,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,49
Uttar Pradesh,BD,Vendor,01-11-16,tat_sum,TAT Intw schedule to intw selected,0
Uttar Pradesh,BD,Vendor,01-12-16,tat_sum,TAT Intw schedule to intw selected,16
Uttar Pradesh,BD,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,372
Uttar Pradesh,BD,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,470
Uttar Pradesh,BD,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,88
Uttar Pradesh,BD,Career Page,01-10-16,tat_sum,TAT Intw schedule to intw selected,7
Uttar Pradesh,BD,Career Page,01-11-16,tat_sum,TAT Intw schedule to intw selected,1
Uttar Pradesh,BD,Job Portal,01-11-16,tat_sum,TAT Intw schedule to intw selected,14
Uttar Pradesh,Administration,Vendor,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
Uttar Pradesh,Administration,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,4
Uttar Pradesh,Administration,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,2
Uttar Pradesh,Administration,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,12
Uttar Pradesh,Administration,Career Page,01-12-16,tat_sum,TAT Intw schedule to intw selected,2
Uttar Pradesh,Finance,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,1
Uttar Pradesh,Finance,Vendor,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
Uttar Pradesh,Finance,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,8
Uttar Pradesh,Finance,Job Portal,01-11-16,tat_sum,TAT Intw schedule to intw selected,43
Uttar Pradesh,Support,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,12
Uttar Pradesh,Support,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,11
Uttar Pradesh,Support,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,1
Uttar Pradesh,Credit,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,59
Uttar Pradesh,Credit,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,42
Uttar Pradesh,Credit,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,2
Uttarakhand,CSO,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,1
Uttarakhand,CSO,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,1
Uttarakhand,RM,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,1
Uttarakhand,RM,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
Uttarakhand,BD,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,12
Uttarakhand,BD,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,7
Uttarakhand,BD,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,7
Uttarakhand,BD,Career Page,01-11-16,tat_sum,TAT Intw schedule to intw selected,5
Uttarakhand,Credit,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,17
West Bengal,HR,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,0
West Bengal,HR,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
West Bengal,Corporate,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,21
West Bengal,Corporate,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,3
West Bengal,IT,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,0
West Bengal,IT,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,5
West Bengal,CSO,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,28
West Bengal,CSO,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,68
West Bengal,CSO,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,338
West Bengal,CSO,Career Page,01-10-16,tat_sum,TAT Intw schedule to intw selected,60
West Bengal,CSO,Career Page,01-12-16,tat_sum,TAT Intw schedule to intw selected,11
West Bengal,CSO,Employee Referral,01-10-16,tat_sum,TAT Intw schedule to intw selected,152
West Bengal,CSO,Employee Referral,01-12-16,tat_sum,TAT Intw schedule to intw selected,25
West Bengal,RM,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,1
West Bengal,RM,Vendor,01-11-16,tat_sum,TAT Intw schedule to intw selected,9
West Bengal,RM,Vendor,01-12-16,tat_sum,TAT Intw schedule to intw selected,1
West Bengal,RM,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,23
West Bengal,RM,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,15
West Bengal,RM,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,19
West Bengal,RM,Career Page,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
West Bengal,BD,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,5
West Bengal,BD,Vendor,01-11-16,tat_sum,TAT Intw schedule to intw selected,0
West Bengal,BD,Vendor,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
West Bengal,BD,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,52
West Bengal,BD,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,3
West Bengal,BD,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
West Bengal,BD,Career Page,01-10-16,tat_sum,TAT Intw schedule to intw selected,0
West Bengal,BD,Job Portal,01-10-16,tat_sum,TAT Intw schedule to intw selected,0
West Bengal,BD,Job Portal,01-11-16,tat_sum,TAT Intw schedule to intw selected,16
West Bengal,Operations,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,2
West Bengal,Finance,Vendor,01-11-16,tat_sum,TAT Intw schedule to intw selected,2
West Bengal,Finance,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,8
West Bengal,Finance,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,34
West Bengal,Finance,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,4
West Bengal,Support,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,5
West Bengal,Credit,Direct,01-10-16,tat_sum,TAT Intw schedule to intw selected,5
West Bengal,Credit,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,1
West Bengal,Others,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,18
Unknown,Corporate,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,9
Unknown,CSO,Direct,01-12-16,tat_sum,TAT Intw schedule to intw selected,0
Unknown,RM,Direct,01-11-16,tat_sum,TAT Intw schedule to intw selected,2
Unknown,BD,Vendor,01-10-16,tat_sum,TAT Intw schedule to intw selected,5
Andaman & Nicobar,CSO,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Andaman & Nicobar,BD,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,HR,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,Corporate,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,Corporate,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,IT,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,IT,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,2
Andhra Pradesh,IT,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,CSO,Vendor,01-10-16,tat_count,TAT Intw schedule to intw selected,3
Andhra Pradesh,CSO,Vendor,01-11-16,tat_count,TAT Intw schedule to intw selected,2
Andhra Pradesh,CSO,Vendor,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Andhra Pradesh,CSO,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,3
Andhra Pradesh,CSO,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,2
Andhra Pradesh,CSO,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,9
Andhra Pradesh,CSO,Career Page,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,RM,Vendor,01-12-16,tat_count,TAT Intw schedule to intw selected,3
Andhra Pradesh,RM,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,2
Andhra Pradesh,RM,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,4
Andhra Pradesh,RM,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,3
Andhra Pradesh,BD,Vendor,01-10-16,tat_count,TAT Intw schedule to intw selected,16
Andhra Pradesh,BD,Vendor,01-11-16,tat_count,TAT Intw schedule to intw selected,18
Andhra Pradesh,BD,Vendor,01-12-16,tat_count,TAT Intw schedule to intw selected,4
Andhra Pradesh,BD,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,29
Andhra Pradesh,BD,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,34
Andhra Pradesh,BD,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,35
Andhra Pradesh,BD,Career Page,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,BD,Career Page,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,BD,Employee Referral,01-10-16,tat_count,TAT Intw schedule to intw selected,9
Andhra Pradesh,BD,Employee Referral,01-11-16,tat_count,TAT Intw schedule to intw selected,7
Andhra Pradesh,BD,Employee Referral,01-12-16,tat_count,TAT Intw schedule to intw selected,7
Andhra Pradesh,Administration,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,Administration,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,Finance,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,Finance,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,Support,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Andhra Pradesh,Support,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,3
Andhra Pradesh,Support,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Andhra Pradesh,Credit,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,3
Andhra Pradesh,Credit,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,7
Andhra Pradesh,Credit,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Andhra Pradesh,Others,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Arunachal Pradesh,BD,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Arunachal Pradesh,BD,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Assam,CSO,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,7
Assam,CSO,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,28
Assam,CSO,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,7
Assam,RM,Vendor,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Assam,RM,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,3
Assam,RM,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,2
Assam,RM,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Assam,BD,Vendor,01-10-16,tat_count,TAT Intw schedule to intw selected,2
Assam,BD,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,10
Assam,BD,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,12
Assam,BD,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,21
Assam,Administration,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Assam,Administration,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,2
Assam,Support,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Assam,Credit,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,Corporate,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,Corporate,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,IT,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,IT,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,IT,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,CSO,Vendor,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,CSO,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,9
Bihar,CSO,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,16
Bihar,CSO,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,10
Bihar,CSO,Career Page,01-11-16,tat_count,TAT Intw schedule to intw selected,2
Bihar,CSO,Employee Referral,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,RM,Vendor,01-10-16,tat_count,TAT Intw schedule to intw selected,3
Bihar,RM,Vendor,01-11-16,tat_count,TAT Intw schedule to intw selected,3
Bihar,RM,Vendor,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,RM,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,4
Bihar,RM,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,7
Bihar,RM,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Bihar,BD,Vendor,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,BD,Vendor,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Bihar,BD,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,25
Bihar,BD,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,39
Bihar,BD,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,31
Bihar,BD,Job Portal,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,BD,Job Portal,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,Administration,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,3
Bihar,Administration,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,Support,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,Credit,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,Credit,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Bihar,Credit,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Chandigarh,Corporate,Employee Referral,01-12-16,tat_count,TAT Intw schedule to intw selected,1
Chandigarh,CSO,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Chandigarh,CSO,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,3
Chandigarh,BD,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,3
Chandigarh,BD,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,3
Chandigarh,BD,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Chattisgarh,HR,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Chattisgarh,Corporate,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Chattisgarh,CSO,Vendor,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Chattisgarh,CSO,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,11
Chattisgarh,CSO,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,20
Chattisgarh,CSO,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,8
Chattisgarh,CSO,Employee Referral,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Chattisgarh,RM,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,2
Chattisgarh,RM,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Chattisgarh,BD,Vendor,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Chattisgarh,BD,Vendor,01-11-16,tat_count,TAT Intw schedule to intw selected,1
Chattisgarh,BD,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,14
Chattisgarh,BD,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,40
Chattisgarh,BD,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,29
Chattisgarh,Credit,Direct,01-10-16,tat_count,TAT Intw schedule to intw selected,1
Chattisgarh,Credit,Direct,01-12-16,tat_count,TAT Intw schedule to intw selected,2
Delhi,Corporate,Direct,01-11-16,tat_count,TAT Intw schedule to intw selected,1
